PART_ID,TOUCHDOWN,X_COORD,Y_COORD,SITE,DEVICE_PF,DEVICE_PF_INT,BANDGAP_VOLTAGE,BANDGAP_VOLTAGE_PF,OFFSET_VOLTAGE,OFFSET_VOLTAGE_PF,PIN1_LEAKAGE,PIN1_LEAKAGE_PF,PIN2_LEAKAGE,PIN2_LEAKAGE_PF,PLL_FREQ,PLL_FREQ_PF,PROP_DELAY,PROP_DELAY_PF,SUPPLY_CURRENT,SUPPLY_CURRENT_PF
1549,388,39,13,S1,FAIL,0,1.194535291967781,P,-2.260180245963803,F,0.7670062908226793,P,0.8527367814353365,P,20.074666491836094,P,17.04989400715028,P,13.065788391542895,P
1550,388,39,14,S2,PASS,1,1.1956563700686536,P,0.5174615355811663,P,0.775556928978237,P,0.6036096981241805,P,20.063883426803834,P,17.041765323143018,P,12.29974101862735,P
1551,388,39,15,S3,PASS,1,1.2078619447828223,P,-0.7516269116088045,P,0.7471289021397842,P,0.91011562147649,P,20.416897210222857,P,17.36873180170567,P,12.283690793740394,P
1552,388,39,16,S4,PASS,1,1.1947604725481706,P,-0.6238303985374447,P,0.736792723727868,P,0.8058190184957584,P,20.311608105716957,P,16.94786832250529,P,12.949673192710677,P
1553,389,39,17,S1,PASS,1,1.2072929110428712,P,-0.3415440381298345,P,0.7069491987276543,P,0.8040971553866965,P,19.843844927726693,P,16.92372164107465,P,12.73229455839873,P
1554,389,39,18,S2,PASS,1,1.192956042538329,P,-1.288208496107103,P,0.5796530418758176,P,0.5775777720539088,P,19.870949597704904,P,17.08700266228208,P,10.938535374201148,P
1555,389,39,19,S3,PASS,1,1.2074946488570595,P,0.26072074693858877,P,0.8545473743340627,P,0.859459708446208,P,20.272817070494213,P,16.98596314109101,P,13.978986205016342,P
1556,389,39,20,S4,PASS,1,1.1857982311354751,P,-0.5505404455496561,P,0.5925511450939991,P,0.8142996733186836,P,19.83793635907545,P,17.228122830252662,P,13.021820715577338,P
1557,390,39,21,S1,PASS,1,1.204187453098061,P,-0.6712819679876701,P,0.6171230159601317,P,0.6609934272460612,P,20.035148191692326,P,17.048548741693974,P,13.086431378540944,P
1558,390,39,22,S2,PASS,1,1.196128072248647,P,-0.5487127846617401,P,0.6217673669535569,P,0.7066682626632141,P,19.808880584080207,P,17.040768216796955,P,11.245114792507227,P
1559,390,39,23,S3,PASS,1,1.2042838177490465,P,0.6152195465744829,P,0.6960844524556347,P,0.6622408284517681,P,20.001044200677985,P,16.762477089287447,P,12.894033608040784,P
1560,390,39,24,S4,FAIL,0,1.1858805249188042,P,-0.4283624691854117,P,0.7496990233341355,P,0.7790719673236939,P,19.481103600542816,F,16.81347395282312,P,13.415588174863906,P
1561,391,39,25,S1,PASS,1,1.197998715382557,P,1.8431534327451278,P,0.5882026961510572,P,0.7146339917838302,P,20.08050875758872,P,16.82984409172722,P,12.341369873946094,P
1562,391,39,26,S2,PASS,1,1.1942684237552346,P,0.11567994356148065,P,0.6637755737134532,P,0.5358637347091058,P,20.237512830482203,P,17.229650088229135,P,11.84093054184995,P
1563,391,39,27,S3,PASS,1,1.2056133868580259,P,-0.2488635942308891,P,0.6448572123762122,P,0.5347644067061486,P,20.199828548622534,P,16.967116178412663,P,13.195011113556705,P
1564,391,39,28,S4,PASS,1,1.2072233213325039,P,-0.09309802183120106,P,0.5893032862359757,P,0.628169116325341,P,19.74128752189159,P,16.876777865055978,P,11.692578371757257,P
1565,392,39,29,S1,PASS,1,1.2037185913268178,P,0.6132628656442308,P,0.6917872766552278,P,0.701352472697415,P,20.2333808255797,P,17.002577362678608,P,11.430386278611506,P
1566,392,39,30,S2,FAIL,0,1.2158884035578774,P,0.5303461964106497,P,0.6669946105061417,P,0.620896481745291,P,20.26159218901597,P,17.26761041449269,P,9.121411122624885,F
1567,392,39,31,S3,PASS,1,1.2007408808438813,P,0.1594619723619397,P,0.5846421073890311,P,0.7936385853480106,P,20.451518977735155,P,16.77568204201038,P,13.547261196078619,P
1568,392,39,32,S4,PASS,1,1.1866175400601477,P,0.5777483269006845,P,0.8977011575763141,P,0.6655358817592678,P,20.19331714110004,P,17.26824960353567,P,11.997819955433085,P
1569,393,39,33,S1,PASS,1,1.2076816727632749,P,0.045362819890449504,P,0.9889092893751048,P,0.7389029263802667,P,19.81792147463314,P,16.8794017928211,P,10.589688775737034,P
1570,393,39,34,S2,PASS,1,1.2021236346534871,P,0.9335948984565472,P,0.5690584145412224,P,0.8066637034352874,P,20.050922888352865,P,16.915990717534058,P,11.543458031511712,P
1571,393,39,35,S3,PASS,1,1.1881493523612443,P,1.1841495772997164,P,0.7313234628958291,P,0.9167429095301326,P,20.41486644509804,P,16.869969996721323,P,10.687818844340764,P
1572,393,39,36,S4,PASS,1,1.192409766918676,P,0.2835486512846032,P,0.6807356724289573,P,0.7499159813797491,P,20.306362719336903,P,17.099460628998216,P,10.19688863176758,P
1573,394,39,37,S1,PASS,1,1.182765466553819,P,0.15598018410758663,P,0.8045820676148501,P,0.9393828459894258,P,20.204913655066036,P,17.10759591700576,P,12.500756913108306,P
1574,394,39,38,S2,PASS,1,1.2062553110088168,P,0.6611857122414428,P,0.7127350066088386,P,0.9522669540274943,P,19.739627963987317,P,17.24921790285817,P,11.503607592886844,P
1575,394,39,39,S3,FAIL,0,1.2034479497642494,P,0.010131089471416017,P,0.9181744216916992,P,0.8966401053185711,P,20.518923581232862,F,16.815572469588627,P,12.339694231548624,P
1576,394,39,40,S4,PASS,1,1.1866704491698048,P,-0.09947623767167033,P,1.0617304096638347,P,0.7389256242993402,P,20.465093387242767,P,16.867870756790257,P,11.774016308493234,P
1577,395,39,41,S1,PASS,1,1.2061081002952847,P,-1.3702268809775968,P,0.8488839081619656,P,0.8694287262785363,P,20.1533383235923,P,17.288953777155793,P,11.823200069486216,P
1578,395,39,42,S2,PASS,1,1.2009119902306822,P,0.3810800753500954,P,1.0432977036716562,P,1.0684310330653999,P,20.156264766152027,P,16.82023808546803,P,13.727526168503974,P
1579,395,39,43,S3,FAIL,0,1.209980238256697,P,-0.18916876656498507,P,0.952326098706961,P,1.053097227652505,P,20.692094871533197,F,17.241586572557363,P,13.499448134164412,P
1580,395,39,44,S4,PASS,1,1.190810074133032,P,-1.3415879381735536,P,1.0174945909917796,P,1.0323718329162062,P,20.31033197060728,P,17.017519143605657,P,12.946508983082053,P
1581,396,40,7,S1,PASS,1,1.1937690161379573,P,0.7659280266192483,P,0.8740390104965495,P,1.1201944441271754,P,20.329579985885708,P,17.031328290721483,P,12.897219325055643,P
1582,396,40,8,S2,PASS,1,1.2006836486155912,P,0.7385883713502907,P,0.975435363649125,P,0.93476022093181,P,20.03310977217953,P,17.3826783943355,P,11.422737504470643,P
1583,396,40,9,S3,PASS,1,1.201899922780498,P,1.2980828532441955,P,0.9563984255224778,P,1.1036599115220107,P,20.495312573376957,P,17.172883113957447,P,12.904899597421048,P
1584,396,40,10,S4,PASS,1,1.1888162546815388,P,-0.4191323046794911,P,0.9398923110228213,P,1.0034328125426935,P,20.102762058870567,P,16.76063207733053,P,13.120782626266639,P
1585,397,40,11,S1,PASS,1,1.192039926063233,P,1.1457259639704336,P,0.8153001381929447,P,0.7972369206598748,P,20.24778390131346,P,17.152324851569304,P,11.579651335182245,P
1586,397,40,12,S2,PASS,1,1.1975309366766176,P,-1.3415848117508409,P,1.0162674355013106,P,0.6960935465745093,P,19.990434803230205,P,16.979040916793263,P,12.308695092698294,P
1587,397,40,13,S3,FAIL,0,1.2075188040832614,P,-0.26278952317047755,P,0.8187439927657616,P,0.9405572448740793,P,20.51238419936116,F,16.903378608751346,P,11.267987371625727,P
1588,397,40,14,S4,PASS,1,1.1860654606707914,P,-0.05561209644999276,P,0.6611353658515203,P,0.788136276413208,P,19.82964075117194,P,17.11010184900169,P,11.405814714618693,P
1589,398,40,15,S1,FAIL,0,1.2030110773147182,P,-0.3796233857947211,P,0.8331922755955652,P,0.6975859573121908,P,20.179028409353613,P,17.04734506070948,P,9.819124316444148,F
1590,398,40,16,S2,PASS,1,1.208187997242882,P,-1.3318972791441535,P,0.8298227597233775,P,0.8417858034591386,P,19.846427112242147,P,17.320641495423224,P,12.3591180061367,P
1591,398,40,17,S3,PASS,1,1.199803044656807,P,0.8138624015445546,P,1.0064689546765186,P,0.7201154756812402,P,20.332164144341093,P,17.14480920298379,P,11.549276164078504,P
1592,398,40,18,S4,PASS,1,1.199768799018724,P,-0.4999611937703972,P,0.6816342748782676,P,0.798075388822145,P,19.709427681302607,P,17.17109649079755,P,13.299989229870002,P
1593,399,40,19,S1,PASS,1,1.1985328184752266,P,-0.680504339283157,P,0.8205935042666441,P,0.6842831991397813,P,19.551084365286677,P,16.97316562480437,P,12.184873066847143,P
1594,399,40,20,S2,PASS,1,1.1935664539273454,P,-0.45493961542685696,P,0.8718546391349667,P,0.5566783499798389,P,19.848202747435916,P,16.82520963290834,P,10.823459466667295,P
1595,399,40,21,S3,FAIL,0,1.2160144121986702,P,-0.8346353541839351,P,0.6884803646590141,P,0.6053419007037122,P,20.580215251720865,F,16.772524460615813,P,11.229799594530762,P
1596,399,40,22,S4,PASS,1,1.2211257534025528,P,0.7960376255246546,P,0.7824132019230956,P,0.7824035428614295,P,19.76682795799865,P,17.188589320490347,P,13.360683340065536,P
1597,400,40,23,S1,PASS,1,1.199698057840282,P,-1.331644766489548,P,0.6433923204718539,P,0.7928169104221078,P,19.962532029240116,P,16.788393336790605,P,11.489387646645126,P
1598,400,40,24,S2,PASS,1,1.2032564885057921,P,0.9332673534533656,P,0.7291716515049219,P,0.5992942838701107,P,20.043781014827353,P,17.383780555094372,P,12.538282138623899,P
1599,400,40,25,S3,FAIL,0,1.1826531430976195,P,0.5238149872245642,P,0.5698848063592272,P,0.7394759892278494,P,20.677966306239178,F,16.823365577525006,P,13.236776344686435,P
1600,400,40,26,S4,PASS,1,1.1932112057754976,P,0.5486853827192141,P,0.5107457167823983,P,0.6865348973762656,P,20.448829727517477,P,16.839610822012684,P,11.466569865705061,P
1601,401,40,27,S1,PASS,1,1.1948091415130673,P,-0.26844931673256456,P,0.5616228317187215,P,0.7283347013870599,P,19.948225341010613,P,17.066347820711865,P,12.631046972405716,P
1602,401,40,28,S2,PASS,1,1.2049768030993713,P,0.9602375854722534,P,0.5453536151103575,P,0.8474026539086305,P,20.32194242044856,P,16.816019254617135,P,13.0572724720478,P
1603,401,40,29,S3,PASS,1,1.1993483542369188,P,-0.899330962352718,P,0.8215697030021569,P,0.9004157785175629,P,20.14157818860518,P,17.318808736895672,P,12.012447175377915,P
1604,401,40,30,S4,PASS,1,1.1970854903646255,P,0.40427511209053857,P,0.6987841845817556,P,1.0002613415797605,P,20.168962132983115,P,17.206768276429464,P,11.661716169614747,P
1605,402,40,31,S1,PASS,1,1.2066432967260792,P,-0.3854634461072391,P,0.8116872083078353,P,0.730863295132895,P,20.396813050110957,P,17.042426274290435,P,12.76883088562904,P
1606,402,40,32,S2,PASS,1,1.1899357768526788,P,0.2599657877523078,P,0.9529786247016956,P,0.7160219309639705,P,20.09742295996169,P,17.41969631874072,P,12.195914898298142,P
1607,402,40,33,S3,PASS,1,1.2095005819379452,P,0.2205208703789519,P,0.8015045516183463,P,0.7701891703164232,P,20.28546991065228,P,17.22397840230895,P,11.014290162660837,P
1608,402,40,34,S4,FAIL,0,1.1952265711843095,P,0.15161001384148692,P,0.7623292589560239,P,0.658921224089938,P,20.037136005283912,P,16.93375534724556,P,9.358023978751124,F
1609,403,40,35,S1,PASS,1,1.2136548590518432,P,-0.5507304196655705,P,0.776626975687041,P,0.5723400706152135,P,20.161644992085062,P,16.992622349753134,P,12.223539475691751,P
1610,403,40,36,S2,PASS,1,1.197328006070416,P,-0.34163133771139614,P,0.8908948579801679,P,1.0263444303698814,P,19.889274855472465,P,16.848008872295594,P,12.088222849506064,P
1611,403,40,37,S3,PASS,1,1.2050229390114573,P,-0.2887502723929592,P,0.8802513098923632,P,0.8783622311885262,P,20.463579265577533,P,16.784765333029608,P,11.097561764646114,P
1612,403,40,38,S4,PASS,1,1.2115440506709187,P,-1.3526350417286979,P,0.9787216861202288,P,0.8422169838808423,P,19.810004077252493,P,17.01715247646992,P,10.231808972639053,P
1613,404,40,39,S1,PASS,1,1.2006672350946426,P,-0.7396612605958014,P,0.7107330680817434,P,0.869800316322163,P,20.0482877721892,P,16.701816153893915,P,12.693670590687887,P
1614,404,40,40,S2,PASS,1,1.2055505966982116,P,0.6737984287816537,P,0.7367603486553358,P,0.7652106076847964,P,20.055332976565794,P,17.00035053558085,P,12.520849152471701,P
1615,404,40,41,S3,PASS,1,1.2065152644262236,P,-0.2711819120541895,P,0.9028347802999042,P,0.8871778577764033,P,20.380235902567026,P,17.151850419311,P,12.210006921955728,P
1616,404,40,42,S4,PASS,1,1.1828143606674435,P,0.4190760529529886,P,1.0867927096578989,P,1.052812011854479,P,20.140383045371962,P,17.063306371752116,P,11.56136813486428,P
1617,405,40,43,S1,PASS,1,1.2090136494962311,P,0.4153317495533349,P,1.0622754778031236,P,0.9716860040303914,P,20.138574759056613,P,16.848785528327223,P,12.283079179799719,P
1618,405,41,7,S2,PASS,1,1.2001976031603134,P,-0.5431703524084668,P,0.9358550355807311,P,1.2381619374003001,P,20.18777345317769,P,17.120013644707406,P,11.099435733019433,P
1619,405,41,8,S3,PASS,1,1.2026040572295285,P,-0.28444417422392043,P,1.057724577527025,P,0.9966912044369807,P,20.469248158809325,P,16.954915768742957,P,11.474572263444625,P
1620,405,41,9,S4,PASS,1,1.191704914487528,P,1.1383242818143493,P,1.0559287890187283,P,0.9207391325107993,P,20.051263040996293,P,16.74084520041928,P,12.357667467122111,P
1621,406,41,10,S1,PASS,1,1.2107331682217746,P,-1.326180283235144,P,1.0519882093064203,P,1.1862326353467867,P,19.714635620206025,P,16.823390793183325,P,12.074921427669882,P
1622,406,41,11,S2,PASS,1,1.1854366171852344,P,-0.1592330619855035,P,1.0003169271745471,P,0.9158686197449879,P,20.065354235102312,P,17.139696093427123,P,10.75641090110199,P
1623,406,41,12,S3,PASS,1,1.22034285042712,P,-0.07365111542986567,P,0.9231182866212396,P,0.7505655330785664,P,20.27332045651955,P,17.15992564386595,P,11.779756987899365,P
1624,406,41,13,S4,PASS,1,1.2013787817304225,P,-0.7417693363137831,P,1.118448102565357,P,0.9141915350138168,P,20.237707843765673,P,16.94459626956133,P,13.060616363028295,P
1625,407,41,14,S1,PASS,1,1.2002773632388744,P,-0.06518681066199665,P,0.6875377028318393,P,0.656945701923214,P,20.48631081367464,P,17.06659006236381,P,11.190223923214669,P
1626,407,41,15,S2,PASS,1,1.186288779943506,P,-0.13839943843002608,P,0.8796210199397956,P,0.9236754403485652,P,19.77157847625756,P,17.043270099098557,P,11.105050016398167,P
1627,407,41,16,S3,PASS,1,1.1885831209033937,P,0.15907872420142988,P,0.9100870212313574,P,0.8192999135925401,P,20.415262608370384,P,16.77423737714689,P,10.674904463223141,P
1628,407,41,17,S4,PASS,1,1.2190404363660525,P,-1.1858781798213764,P,0.977910839859924,P,0.8442873883362347,P,20.064092244621058,P,16.718008943273126,P,14.827846615640029,P
1629,408,41,18,S1,PASS,1,1.1987427525162309,P,0.6600938895138868,P,0.865954417214815,P,0.8639715855582757,P,19.85694654062593,P,16.621228346404678,P,12.522188902599767,P
1630,408,41,19,S2,FAIL,0,1.1814680618722997,P,-1.5682781335911207,P,0.8026441041336676,P,0.6313283777918418,P,19.965794838739487,P,17.524882601383478,F,12.638045998218049,P
1631,408,41,20,S3,FAIL,0,1.2004812382187668,P,2.1131721280885896,F,0.9683612020614468,P,0.6787213426714067,P,20.594757317700225,F,17.178168781281215,P,11.548971664369773,P
1632,408,41,21,S4,PASS,1,1.1850472787018729,P,-0.6021036416962962,P,0.8452132445267628,P,0.7009440744583195,P,19.890760852830706,P,17.128983878204746,P,12.380401828882844,P
1633,409,41,22,S1,PASS,1,1.1941117620704997,P,0.4816821581944316,P,0.9017066144630094,P,0.7742164502004976,P,19.81920540905965,P,17.104610705931858,P,10.38341290643979,P
1634,409,41,23,S2,PASS,1,1.1990976179486394,P,-0.06654707356315533,P,0.8006021394480776,P,0.7712442993887934,P,19.934642634795825,P,16.866807299072132,P,12.114571684846327,P
1635,409,41,24,S3,FAIL,0,1.2049622496783705,P,-2.209700806577252,F,0.7782302698060872,P,0.8028161959731821,P,20.311767444575743,P,16.880901147585803,P,11.682872208813537,P
1636,409,41,25,S4,FAIL,0,1.2016329007494355,P,-2.0532565719613682,F,0.7329432910135195,P,0.8000043924268825,P,20.095925790163577,P,17.026237962419216,P,11.734509424116355,P
1637,410,41,26,S1,FAIL,0,1.1779587233169686,P,0.20208555896723254,P,0.7464895326145208,P,0.6917788390706315,P,20.031546360503658,P,17.536702570543167,F,10.609828323123898,P
1638,410,41,27,S2,PASS,1,1.208725662465275,P,0.8536436504542222,P,0.8075305593726205,P,0.6706717696402333,P,19.78030273371598,P,17.052885238229507,P,12.204059095430877,P
1639,410,41,28,S3,FAIL,0,1.2045588946272605,P,-1.0815083335092763,P,0.7940772730665571,P,0.7731554489602599,P,20.513474833402316,F,17.234126678423845,P,14.289785045436147,P
1640,410,41,29,S4,PASS,1,1.1851380471036028,P,0.1956981513860973,P,0.8743396045524477,P,0.7354762433119706,P,19.995491503364452,P,17.347981423205006,P,13.247127956039185,P
1641,411,41,30,S1,FAIL,0,1.2116392084361338,P,0.4291179857904406,P,0.8875744556265972,P,0.823343767071221,P,19.94179754944511,P,16.80012424866399,P,9.215556080046543,F
1642,411,41,31,S2,PASS,1,1.2119193496060745,P,-0.7969668111813994,P,0.8456974677252715,P,0.7507029029162429,P,19.58207820183271,P,17.17825740029461,P,11.639967405354605,P
1643,411,41,32,S3,PASS,1,1.1882399853449612,P,-0.8467718234358629,P,0.841424425883073,P,0.6449182408946618,P,20.117448109877593,P,16.853082219372396,P,12.956950786812877,P
1644,411,41,33,S4,PASS,1,1.1932943131877924,P,-0.6817868530226514,P,0.868123284687951,P,0.6678777747261336,P,20.278902863337414,P,17.02004680175647,P,10.933334334241174,P
1645,412,41,34,S1,PASS,1,1.212662134072563,P,-0.9194070239529597,P,0.8378323919362526,P,0.7180909805592843,P,19.92780950434101,P,16.9842413383295,P,14.53745420757661,P
1646,412,41,35,S2,PASS,1,1.2036943845067813,P,0.9766902699875074,P,0.8173965262585495,P,0.7286963331061808,P,20.160797329923252,P,16.96344290835601,P,11.950888123378835,P
1647,412,41,36,S3,FAIL,0,1.1719916821422052,F,0.4918841641407767,P,0.829494203313373,P,0.9872847429405417,P,20.873335723998235,F,17.016837912258808,P,13.18263392010314,P
1648,412,41,37,S4,PASS,1,1.2128333484012035,P,0.6336235710798308,P,1.3035028904870507,P,0.7532592411688914,P,20.18826920529028,P,16.88419556618402,P,11.851811338934874,P
1649,413,41,38,S1,FAIL,0,1.2099192862583572,P,-0.8087342935211312,P,0.8758392816154189,P,0.8896869911842149,P,20.023301248556553,P,17.548778213147845,F,10.991769133832081,P
1650,413,41,39,S2,PASS,1,1.1949991529699469,P,0.04622331350316822,P,1.0764902897953283,P,0.7662899585479753,P,20.292643425325267,P,16.657654524635785,P,14.23322017638089,P
1651,413,41,40,S3,PASS,1,1.1935611248636733,P,0.13964907600233448,P,0.8454479707072837,P,0.9803980611334455,P,20.46342357473861,P,17.07586144363192,P,11.988719805661697,P
1652,413,41,41,S4,PASS,1,1.1955822335892154,P,0.20088098909263713,P,0.9048806068156141,P,0.9974491627103017,P,20.037040613582104,P,17.327407429479432,P,12.332654413767033,P
1653,414,41,42,S1,PASS,1,1.2028794256406927,P,0.7553439734182391,P,1.094329549573661,P,0.9984711326973899,P,19.815378715879344,P,16.852365300337016,P,12.162822738205604,P
1654,414,41,43,S2,PASS,1,1.19295934995731,P,0.6954481590090599,P,1.1034067678703592,P,1.14408203902292,P,20.11081072528798,P,17.099237860269362,P,10.808770347715624,P
1655,414,42,8,S3,FAIL,0,1.2101493387032045,P,-1.577164945904919,P,1.0965458239863175,P,1.0776488979823617,P,20.54965589716216,F,16.91851065166631,P,12.294452152580316,P
1656,414,42,9,S4,PASS,1,1.2079884609820468,P,-1.2877764110196623,P,0.9952295530601558,P,0.9712679303304672,P,19.8590130926423,P,16.78773713361929,P,11.50025236242939,P
1657,415,42,10,S1,PASS,1,1.2021145755052913,P,1.7945544389138453,P,0.8390576628622067,P,0.998385619849293,P,20.157397569046434,P,16.892865243347032,P,10.580711342113968,P
1658,415,42,11,S2,PASS,1,1.220691550870026,P,-0.03428299138935056,P,0.991413404936212,P,0.9949791538742704,P,20.46891725765066,P,17.010867155614196,P,13.304489368260775,P
1659,415,42,12,S3,PASS,1,1.1919709914555083,P,-0.8745639251570341,P,0.8342900038526012,P,1.0605548248153267,P,20.211022633094327,P,17.20074836021383,P,10.905026316280244,P
1660,415,42,13,S4,PASS,1,1.1858106894350045,P,-0.4889181025505181,P,1.0342861721721572,P,0.9506536511406416,P,20.004492018871254,P,17.167664983121664,P,10.796058722375628,P
1661,416,42,14,S1,PASS,1,1.1968026692317675,P,1.0544315795226822,P,0.9629403059467289,P,0.847527313232227,P,19.66409716945479,P,17.15849098372073,P,13.394935014598182,P
1662,416,42,15,S2,PASS,1,1.1793465047064333,P,0.06928634823159278,P,0.8687035479275643,P,0.905116060130756,P,20.339329453552292,P,17.367706382855626,P,12.090983451576877,P
1663,416,42,16,S3,PASS,1,1.2072581765017585,P,0.3782598036079414,P,0.9594886280792219,P,0.9391592887967647,P,20.415350843483225,P,16.906050054367554,P,13.157174853490353,P
1664,416,42,17,S4,PASS,1,1.204701772135656,P,0.6283753321445369,P,0.8869033370435551,P,1.049386512074511,P,19.86368079854819,P,16.96329473633782,P,12.773409395145785,P
1665,417,42,18,S1,PASS,1,1.19145906221811,P,1.467515513181092,P,0.8149708876847838,P,0.902055829350479,P,20.223745695329214,P,17.065064611259952,P,13.529120064707357,P
1666,417,42,19,S2,PASS,1,1.2133174206524564,P,-0.3280430164341587,P,0.9201779077776424,P,0.7226840411312835,P,20.00167572649253,P,17.171189344023915,P,11.520670222214179,P
1667,417,42,20,S3,FAIL,0,1.2122333582016016,P,-0.5586239256968126,P,0.7862324427856549,P,0.9009011338216837,P,20.611329163625637,F,16.778845347297764,P,14.542167892849816,P
1668,417,42,21,S4,PASS,1,1.2099915492863467,P,-0.9278767536583686,P,0.8779253899449575,P,0.8430924135715885,P,20.355919549785593,P,16.934741366284655,P,13.606466824540515,P
1669,418,42,22,S1,PASS,1,1.208171219732594,P,0.4737012818587326,P,0.7427189167102122,P,0.7400953305128433,P,20.076782104128146,P,17.202724616237425,P,12.007068467152804,P
1670,418,42,23,S2,PASS,1,1.198280148640796,P,-0.34360745460164654,P,0.7740132606650303,P,0.8593206022016868,P,19.902794411217243,P,17.231710287155725,P,10.367650106909236,P
1671,418,42,24,S3,FAIL,0,1.1936498586082542,P,-0.496893391528475,P,0.7318731994525459,P,0.8370068136679469,P,20.712301112217244,F,17.166391594340073,P,12.841034880491197,P
1672,418,42,25,S4,PASS,1,1.1999011627023868,P,-0.20038954713234972,P,0.8487695716598398,P,0.9826189854268452,P,20.144869135258116,P,16.96400152171566,P,11.194577711933501,P
1673,419,42,26,S1,PASS,1,1.189113231345563,P,-0.1127913410663298,P,0.8336509964637087,P,0.7782118538687265,P,19.973835852985914,P,17.35426628608737,P,12.256346842648354,P
1674,419,42,27,S2,PASS,1,1.1996136846676513,P,-0.8729033477889561,P,0.8428463177164909,P,0.7002686660737709,P,19.503124541818952,P,17.195595086283504,P,13.62064009476612,P
1675,419,42,28,S3,PASS,1,1.1949413234656887,P,-0.008258761428420169,P,0.8458476726406163,P,0.7280257153104709,P,20.305171559642204,P,16.784488723963634,P,11.11647452285424,P
1676,419,42,29,S4,PASS,1,1.1994466743021341,P,1.0507146257670519,P,0.8514409006173749,P,0.7930405903670503,P,19.909152074021783,P,16.954929799208077,P,11.699826129510072,P
1677,420,42,30,S1,PASS,1,1.2066029625997365,P,-0.5877150450630365,P,0.8360500343027254,P,0.7769752581465577,P,20.280136103555424,P,16.896384815612457,P,12.991445872088313,P
1678,420,42,31,S2,PASS,1,1.21175450973604,P,0.4363001053778806,P,0.8529139096240272,P,0.9361590963757929,P,20.10682545151755,P,16.948532395441358,P,12.451744709062595,P
1679,420,42,32,S3,PASS,1,1.20311187619635,P,-1.47186931536779,P,0.8739068773778979,P,0.9666614163787179,P,20.042817535677653,P,16.86156830432604,P,11.97864621885965,P
1680,420,42,33,S4,PASS,1,1.195452980025067,P,-0.8088207582576445,P,0.8064403172877106,P,0.9199726378574324,P,19.98118844797938,P,17.252237066873494,P,12.014442826098344,P
1681,421,42,34,S1,FAIL,0,1.1965580368129587,P,-2.411327863261658,F,0.8447609708045403,P,0.7773613264114283,P,20.009988261789974,P,17.0225986970931,P,12.890156537812489,P
1682,421,42,35,S2,PASS,1,1.2025603033009966,P,0.3075754927405021,P,1.094541967340469,P,0.9742108388311819,P,19.916693030300387,P,17.345340534337534,P,11.31006582087392,P
1683,421,42,36,S3,FAIL,0,1.1943833374699888,P,0.3999132127888485,P,0.9444218450437698,P,0.9016968528655986,P,20.64556573240429,F,16.667378426023667,P,13.76897704592556,P
1684,421,42,37,S4,PASS,1,1.2086881685304263,P,-1.2314980195578746,P,1.1186134166282944,P,0.8071604113521422,P,20.07148209436583,P,17.098427039055856,P,13.166219075570861,P
1685,422,42,38,S1,PASS,1,1.1958721934887184,P,-1.4989903582921158,P,0.9167386218905971,P,0.9411753843825688,P,20.03032796092733,P,16.98930482714983,P,11.272742249223572,P
1686,422,42,39,S2,PASS,1,1.196316508734459,P,-0.644113147551018,P,0.8370685904078423,P,0.9093082561649392,P,19.620958214437184,P,16.983055913693462,P,12.31634796013868,P
1687,422,42,40,S3,FAIL,0,1.205831643961587,P,0.49111069592683054,P,1.0766513071608608,P,1.0388036530393252,P,20.919745879611412,F,17.07376710726567,P,13.25922293234756,P
1688,422,42,41,S4,PASS,1,1.1886839580582462,P,-0.6874047282943514,P,1.0042914333898363,P,0.8888935728123627,P,19.989088066238352,P,17.263167138689173,P,11.52916072368236,P
1689,423,42,42,S1,PASS,1,1.1944477094310755,P,-1.4058495684460883,P,1.0556230423637476,P,1.3704383176100867,P,19.71494712518609,P,17.225591167678864,P,13.010918317586288,P
1690,423,43,9,S2,PASS,1,1.2026751177285206,P,-0.5850640713570961,P,1.0591968433919254,P,1.0346062258398434,P,20.164996766749116,P,16.802295233108136,P,11.603756302558462,P
1691,423,43,10,S3,PASS,1,1.1937505736937182,P,1.8896732582011078,P,1.0106406380711577,P,1.0693989374075135,P,20.361350758479308,P,17.369671987678178,P,13.519689414074744,P
1692,423,43,11,S4,PASS,1,1.193272213747323,P,-0.4675108457547486,P,0.8765756631830657,P,1.0921591067714331,P,20.083454000263462,P,16.86517968609734,P,11.22932689105743,P
1693,424,43,12,S1,PASS,1,1.2029593029705,P,1.2101132347566668,P,1.0076018840276453,P,1.1101440773028295,P,19.839032702860074,P,17.028784836507842,P,10.11631792228356,P
1694,424,43,13,S2,PASS,1,1.1955722204406292,P,-0.3726393153036969,P,1.0017020067170206,P,1.0270471951042912,P,19.923603514913488,P,17.091663189886145,P,12.155767801211804,P
1695,424,43,14,S3,FAIL,0,1.1875767984070813,P,1.024473434713741,P,0.849397140884047,P,0.880344606467886,P,20.777787206521513,F,16.310542317905046,F,11.070429286286078,P
1696,424,43,15,S4,PASS,1,1.1961493070404612,P,1.3014548637253014,P,0.9415669496652821,P,1.0070169563709954,P,20.307719245445412,P,17.34018908882027,P,12.175486476845869,P
1697,425,43,16,S1,PASS,1,1.197278155698552,P,-0.5908685822775727,P,0.9149711964003486,P,1.0465393202325854,P,20.023374408368696,P,17.017214741857135,P,13.36341941368578,P
